"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A01_T01_S04_011","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","In a proof by mathematical induction of \(1+2+\cdots+n = \frac{n(n+1)}{2}\), what is the base case used to begin the proof?","Assume the statement is false for \(n=1\)","Check that the statement is true for all even numbers","Check that the statement is true for \(n=1\)","Replace \(n\) with \(0\) without reference to the domain","C","For statements over positive integers, induction normally begins by verifying the case \(n=1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_012","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Which assumption is made in the inductive hypothesis when proving \(2+4+\cdots+2n = n(n+1)\)?","Assume the statement is false for \(n=k\)","Assume the statement is true for every integer at once","Assume the statement is true only for \(n=1\)","Assume the statement is true for \(n=k\)","D","The inductive hypothesis assumes the statement for \(n=k\) and then proves it for \(n=k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_013","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","What must be shown after the inductive hypothesis is assumed?","That the statement is true for \(n=k+1\)","That the statement is false for \(n=k+1\)","That the statement is true for negative integers","That the sequence is increasing","A","The inductive step links the hypothesis at \(k\) to the next case \(k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_014","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Why does mathematical induction count as deductive reasoning rather than repeated checking?","Because it uses only the first three examples","Because it proves a general step that connects one true case to the next","Because it avoids algebraic manipulation","Because it replaces proof with a pattern","B","Induction combines a verified starting point with a deductive step that covers all later integers.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_015","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Which omission would make an induction proof incomplete?","Using the symbol \(k\) in the hypothesis","Rearranging the expression after substitution","Failing to prove either the base case or the inductive step","Writing the conclusion at the end","C","Both parts are essential: the base case starts the chain and the inductive step extends it.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_016","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","In a proof by mathematical induction of \(1+2+\cdots+n = \frac{n(n+1)}{2}\), what is the base case used to begin the proof?","Assume the statement is false for \(n=1\)","Check that the statement is true for all even numbers","Replace \(n\) with \(0\) without reference to the domain","Check that the statement is true for \(n=1\)","D","For statements over positive integers, induction normally begins by verifying the case \(n=1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_017","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Which assumption is made in the inductive hypothesis when proving \(2+4+\cdots+2n = n(n+1)\)?","Assume the statement is true for \(n=k\)","Assume the statement is false for \(n=k\)","Assume the statement is true for every integer at once","Assume the statement is true only for \(n=1\)","A","The inductive hypothesis assumes the statement for \(n=k\) and then proves it for \(n=k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_018","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","What must be shown after the inductive hypothesis is assumed?","That the statement is false for \(n=k+1\)","That the statement is true for \(n=k+1\)","That the statement is true for negative integers","That the sequence is increasing","B","The inductive step links the hypothesis at \(k\) to the next case \(k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_019","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Why does mathematical induction count as deductive reasoning rather than repeated checking?","Because it uses only the first three examples","Because it avoids algebraic manipulation","Because it proves a general step that connects one true case to the next","Because it replaces proof with a pattern","C","Induction combines a verified starting point with a deductive step that covers all later integers.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_020","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Which omission would make an induction proof incomplete?","Using the symbol \(k\) in the hypothesis","Rearranging the expression after substitution","Writing the conclusion at the end","Failing to prove either the base case or the inductive step","D","Both parts are essential: the base case starts the chain and the inductive step extends it.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_021","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","In a proof by mathematical induction of \(1+2+\cdots+n = \frac{n(n+1)}{2}\), what is the base case used to begin the proof?","Check that the statement is true for \(n=1\)","Assume the statement is false for \(n=1\)","Check that the statement is true for all even numbers","Replace \(n\) with \(0\) without reference to the domain","A","For statements over positive integers, induction normally begins by verifying the case \(n=1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_022","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Which assumption is made in the inductive hypothesis when proving \(2+4+\cdots+2n = n(n+1)\)?","Assume the statement is false for \(n=k\)","Assume the statement is true for \(n=k\)","Assume the statement is true for every integer at once","Assume the statement is true only for \(n=1\)","B","The inductive hypothesis assumes the statement for \(n=k\) and then proves it for \(n=k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_023","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","What must be shown after the inductive hypothesis is assumed?","That the statement is false for \(n=k+1\)","That the statement is true for negative integers","That the statement is true for \(n=k+1\)","That the sequence is increasing","C","The inductive step links the hypothesis at \(k\) to the next case \(k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_024","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Hard","MCQ","Why does mathematical induction count as deductive reasoning rather than repeated checking?","Because it uses only the first three examples","Because it avoids algebraic manipulation","Because it replaces proof with a pattern","Because it proves a general step that connects one true case to the next","D","Induction combines a verified starting point with a deductive step that covers all later integers.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_025","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Advanced","MCQ","Which omission would make an induction proof incomplete?","Failing to prove either the base case or the inductive step","Using the symbol \(k\) in the hypothesis","Rearranging the expression after substitution","Writing the conclusion at the end","A","Both parts are essential: the base case starts the chain and the inductive step extends it.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_026","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Advanced","MCQ","In a proof by mathematical induction of \(1+2+\cdots+n = \frac{n(n+1)}{2}\), what is the base case used to begin the proof?","Assume the statement is false for \(n=1\)","Check that the statement is true for \(n=1\)","Check that the statement is true for all even numbers","Replace \(n\) with \(0\) without reference to the domain","B","For statements over positive integers, induction normally begins by verifying the case \(n=1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_027","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Advanced","MCQ","Which assumption is made in the inductive hypothesis when proving \(2+4+\cdots+2n = n(n+1)\)?","Assume the statement is false for \(n=k\)","Assume the statement is true for every integer at once","Assume the statement is true for \(n=k\)","Assume the statement is true only for \(n=1\)","C","The inductive hypothesis assumes the statement for \(n=k\) and then proves it for \(n=k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_028","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Advanced","MCQ","What must be shown after the inductive hypothesis is assumed?","That the statement is false for \(n=k+1\)","That the statement is true for negative integers","That the sequence is increasing","That the statement is true for \(n=k+1\)","D","The inductive step links the hypothesis at \(k\) to the next case \(k+1\).","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_029","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Advanced","MCQ","Why does mathematical induction count as deductive reasoning rather than repeated checking?","Because it proves a general step that connects one true case to the next","Because it uses only the first three examples","Because it avoids algebraic manipulation","Because it replaces proof with a pattern","A","Induction combines a verified starting point with a deductive step that covers all later integers.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
"QB_A01_T01_S04_030","A01","Logic & Reasoning","A01_T01","Logic","A01_T01_S04","Mathematical induction","1.1.4","Advanced","MCQ","Which omission would make an induction proof incomplete?","Using the symbol \(k\) in the hypothesis","Failing to prove either the base case or the inductive step","Rearranging the expression after substitution","Writing the conclusion at the end","B","Both parts are essential: the base case starts the chain and the inductive step extends it.","logic;reasoning;mathematical;induction","approved_hierarchy_v1"
