"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A05_T03_S04_011","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base area and the areas of all triangular faces","The base perimeter and the vertical height only","C","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_012","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base perimeter and the vertical height only","The base area and the areas of all triangular faces","D","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_013","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","The base area and the areas of all triangular faces","Only the base area","Only the slant height","The base perimeter and the vertical height only","A","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_014","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","The base area and the areas of all triangular faces","Only the slant height","The base perimeter and the vertical height only","B","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_015","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base area and the areas of all triangular faces","The base perimeter and the vertical height only","C","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_016","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base perimeter and the vertical height only","The base area and the areas of all triangular faces","D","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_017","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","The base area and the areas of all triangular faces","Only the base area","Only the slant height","The base perimeter and the vertical height only","A","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_018","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","The base area and the areas of all triangular faces","Only the slant height","The base perimeter and the vertical height only","B","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_019","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base area and the areas of all triangular faces","The base perimeter and the vertical height only","C","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_020","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base perimeter and the vertical height only","The base area and the areas of all triangular faces","D","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_021","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","The base area and the areas of all triangular faces","Only the base area","Only the slant height","The base perimeter and the vertical height only","A","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_022","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","The base area and the areas of all triangular faces","Only the slant height","The base perimeter and the vertical height only","B","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_023","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base area and the areas of all triangular faces","The base perimeter and the vertical height only","C","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_024","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Hard","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base perimeter and the vertical height only","The base area and the areas of all triangular faces","D","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_025","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Advanced","MCQ","To find the surface area of a pyramid, which areas must be added?","The base area and the areas of all triangular faces","Only the base area","Only the slant height","The base perimeter and the vertical height only","A","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_026","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Advanced","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","The base area and the areas of all triangular faces","Only the slant height","The base perimeter and the vertical height only","B","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_027","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Advanced","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base area and the areas of all triangular faces","The base perimeter and the vertical height only","C","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_028","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Advanced","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","Only the slant height","The base perimeter and the vertical height only","The base area and the areas of all triangular faces","D","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_029","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Advanced","MCQ","To find the surface area of a pyramid, which areas must be added?","The base area and the areas of all triangular faces","Only the base area","Only the slant height","The base perimeter and the vertical height only","A","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
"QB_A05_T03_S04_030","A05","Measurement","A05_T03","Surface Area","A05_T03_S04","Surface area of pyramids","5.3.4","Advanced","MCQ","To find the surface area of a pyramid, which areas must be added?","Only the base area","The base area and the areas of all triangular faces","Only the slant height","The base perimeter and the vertical height only","B","Surface area includes every outside face.","measurement;surface;area;pyramids;surface-area;pyramid","approved_hierarchy_v1"
