"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T03_S05_011","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(a^2+b^2=c^2\)","\(ab=c^2\)","C","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_012","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","\(a^2+b^2=c^2\)","D","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_013","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a^2+b^2=c^2\)","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","A","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_014","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=c^2\)","\(a^2+b^2=2c\)","\(ab=c^2\)","B","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_015","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(a^2+b^2=c^2\)","\(ab=c^2\)","C","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_016","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","\(a^2+b^2=c^2\)","D","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_017","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a^2+b^2=c^2\)","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","A","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_018","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=c^2\)","\(a^2+b^2=2c\)","\(ab=c^2\)","B","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_019","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(a^2+b^2=c^2\)","\(ab=c^2\)","C","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_020","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","\(a^2+b^2=c^2\)","D","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_021","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a^2+b^2=c^2\)","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","A","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_022","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=c^2\)","\(a^2+b^2=2c\)","\(ab=c^2\)","B","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_023","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(a^2+b^2=c^2\)","\(ab=c^2\)","C","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_024","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Hard","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","\(a^2+b^2=c^2\)","D","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_025","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Advanced","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a^2+b^2=c^2\)","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","A","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_026","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Advanced","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=c^2\)","\(a^2+b^2=2c\)","\(ab=c^2\)","B","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_027","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Advanced","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(a^2+b^2=c^2\)","\(ab=c^2\)","C","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_028","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Advanced","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","\(a^2+b^2=c^2\)","D","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_029","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Advanced","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a^2+b^2=c^2\)","\(a+b=c\)","\(a^2+b^2=2c\)","\(ab=c^2\)","A","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
"QB_A02_T03_S05_030","A02","Geometry","A02_T03","Pythagoras","A02_T03_S05","Proofs of Pythagoras theorem","2.3.5","Advanced","MCQ","Which equation is the key statement in Pythagoras' theorem for a right-angled triangle with legs \(a\) and \(b\), and hypotenuse \(c\)?","\(a+b=c\)","\(a^2+b^2=c^2\)","\(a^2+b^2=2c\)","\(ab=c^2\)","B","Pythagoras' theorem states that the square on the hypotenuse equals the sum of the squares on the legs.","geometry;pythagoras;proofs;theorem;proof","approved_hierarchy_v1"
