"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A06_T01_S02_011","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Degree mode","Fraction mode","C","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_012","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Fraction mode","Degree mode","D","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_013","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Degree mode","Radian mode only","Statistical mode","Fraction mode","A","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_014","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Degree mode","Statistical mode","Fraction mode","B","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_015","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Degree mode","Fraction mode","C","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_016","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Fraction mode","Degree mode","D","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_017","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Degree mode","Radian mode only","Statistical mode","Fraction mode","A","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_018","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Degree mode","Statistical mode","Fraction mode","B","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_019","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Degree mode","Fraction mode","C","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_020","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Fraction mode","Degree mode","D","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_021","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Degree mode","Radian mode only","Statistical mode","Fraction mode","A","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_022","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Degree mode","Statistical mode","Fraction mode","B","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_023","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Degree mode","Fraction mode","C","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_024","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Hard","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Fraction mode","Degree mode","D","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_025","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Advanced","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Degree mode","Radian mode only","Statistical mode","Fraction mode","A","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_026","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Advanced","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Degree mode","Statistical mode","Fraction mode","B","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_027","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Advanced","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Degree mode","Fraction mode","C","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_028","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Advanced","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Statistical mode","Fraction mode","Degree mode","D","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_029","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Advanced","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Degree mode","Radian mode only","Statistical mode","Fraction mode","A","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
"QB_A06_T01_S02_030","A06","Trigonometry","A06_T01","Trigonometric Ratios","A06_T01_S02","Using the calculator","6.1.2","Advanced","MCQ","Before using a calculator for trigonometry in a degree problem, which mode should be checked?","Radian mode only","Degree mode","Statistical mode","Fraction mode","B","Angle measures given in degrees require degree mode.","trigonometry;trigonometric;ratios;calculator","approved_hierarchy_v1"
