"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T03_S04_011","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(5\) and one leg \(3\). What is the other leg?","\(2\)","\(5\)","\(4\)","\(7\)","C","By Pythagoras, the missing leg is \(\sqrt{5^2-3^2}=4\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_012","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(13\) and one leg \(5\). What is the other leg?","\(8\)","\(13\)","\(17\)","\(12\)","D","By Pythagoras, the missing leg is \(\sqrt{13^2-5^2}=12\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_013","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(17\) and one leg \(8\). What is the other leg?","\(15\)","\(9\)","\(16\)","\(23\)","A","By Pythagoras, the missing leg is \(\sqrt{17^2-8^2}=15\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_014","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(25\) and one leg \(7\). What is the other leg?","\(18\)","\(24\)","\(25\)","\(31\)","B","By Pythagoras, the missing leg is \(\sqrt{25^2-7^2}=24\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_015","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(41\) and one leg \(9\). What is the other leg?","\(32\)","\(41\)","\(40\)","\(49\)","C","By Pythagoras, the missing leg is \(\sqrt{41^2-9^2}=40\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_016","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(5\) and one leg \(3\). What is the other leg?","\(2\)","\(5\)","\(7\)","\(4\)","D","By Pythagoras, the missing leg is \(\sqrt{5^2-3^2}=4\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_017","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(13\) and one leg \(5\). What is the other leg?","\(12\)","\(8\)","\(13\)","\(17\)","A","By Pythagoras, the missing leg is \(\sqrt{13^2-5^2}=12\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_018","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(17\) and one leg \(8\). What is the other leg?","\(9\)","\(15\)","\(16\)","\(23\)","B","By Pythagoras, the missing leg is \(\sqrt{17^2-8^2}=15\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_019","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(25\) and one leg \(7\). What is the other leg?","\(18\)","\(25\)","\(24\)","\(31\)","C","By Pythagoras, the missing leg is \(\sqrt{25^2-7^2}=24\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_020","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(41\) and one leg \(9\). What is the other leg?","\(32\)","\(41\)","\(49\)","\(40\)","D","By Pythagoras, the missing leg is \(\sqrt{41^2-9^2}=40\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_021","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(5\) and one leg \(3\). What is the other leg?","\(4\)","\(2\)","\(5\)","\(7\)","A","By Pythagoras, the missing leg is \(\sqrt{5^2-3^2}=4\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_022","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(13\) and one leg \(5\). What is the other leg?","\(8\)","\(12\)","\(13\)","\(17\)","B","By Pythagoras, the missing leg is \(\sqrt{13^2-5^2}=12\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_023","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(17\) and one leg \(8\). What is the other leg?","\(9\)","\(16\)","\(15\)","\(23\)","C","By Pythagoras, the missing leg is \(\sqrt{17^2-8^2}=15\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_024","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Hard","MCQ","A right-angled triangle has hypotenuse \(25\) and one leg \(7\). What is the other leg?","\(18\)","\(25\)","\(31\)","\(24\)","D","By Pythagoras, the missing leg is \(\sqrt{25^2-7^2}=24\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_025","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Advanced","MCQ","A right-angled triangle has hypotenuse \(41\) and one leg \(9\). What is the other leg?","\(40\)","\(32\)","\(41\)","\(49\)","A","By Pythagoras, the missing leg is \(\sqrt{41^2-9^2}=40\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_026","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Advanced","MCQ","A right-angled triangle has hypotenuse \(5\) and one leg \(3\). What is the other leg?","\(2\)","\(4\)","\(5\)","\(7\)","B","By Pythagoras, the missing leg is \(\sqrt{5^2-3^2}=4\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_027","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Advanced","MCQ","A right-angled triangle has hypotenuse \(13\) and one leg \(5\). What is the other leg?","\(8\)","\(13\)","\(12\)","\(17\)","C","By Pythagoras, the missing leg is \(\sqrt{13^2-5^2}=12\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_028","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Advanced","MCQ","A right-angled triangle has hypotenuse \(17\) and one leg \(8\). What is the other leg?","\(9\)","\(16\)","\(23\)","\(15\)","D","By Pythagoras, the missing leg is \(\sqrt{17^2-8^2}=15\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_029","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Advanced","MCQ","A right-angled triangle has hypotenuse \(25\) and one leg \(7\). What is the other leg?","\(24\)","\(18\)","\(25\)","\(31\)","A","By Pythagoras, the missing leg is \(\sqrt{25^2-7^2}=24\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
"QB_A02_T03_S04_030","A02","Geometry","A02_T03","Pythagoras","A02_T03_S04","Calculating a leg of a right-angled triangle","2.3.4","Advanced","MCQ","A right-angled triangle has hypotenuse \(41\) and one leg \(9\). What is the other leg?","\(32\)","\(40\)","\(41\)","\(49\)","B","By Pythagoras, the missing leg is \(\sqrt{41^2-9^2}=40\).","geometry;pythagoras;calculating;leg;right;angled;triangle","approved_hierarchy_v1"
