"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T02_S11_011","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","A shared side can be used as an equal corresponding side","Shared vertices guarantee similarity but not congruence","C","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_012","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A shared side can be used as an equal corresponding side","D","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_013","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","A shared side can be used as an equal corresponding side","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_014","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","A shared side can be used as an equal corresponding side","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","B","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_015","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","A shared side can be used as an equal corresponding side","Shared vertices guarantee similarity but not congruence","C","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_016","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A shared side can be used as an equal corresponding side","D","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_017","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","A shared side can be used as an equal corresponding side","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_018","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","A shared side can be used as an equal corresponding side","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","B","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_019","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","A shared side can be used as an equal corresponding side","Shared vertices guarantee similarity but not congruence","C","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_020","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A shared side can be used as an equal corresponding side","D","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_021","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","A shared side can be used as an equal corresponding side","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_022","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","A shared side can be used as an equal corresponding side","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","B","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_023","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","A shared side can be used as an equal corresponding side","Shared vertices guarantee similarity but not congruence","C","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_024","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Hard","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A shared side can be used as an equal corresponding side","D","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_025","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Advanced","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","A shared side can be used as an equal corresponding side","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_026","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Advanced","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","A shared side can be used as an equal corresponding side","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","B","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_027","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Advanced","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","A shared side can be used as an equal corresponding side","Shared vertices guarantee similarity but not congruence","C","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_028","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Advanced","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A shared side can be used as an equal corresponding side","D","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_029","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Advanced","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","A shared side can be used as an equal corresponding side","The overlap automatically makes the triangles equilateral","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","A","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
"QB_A02_T02_S11_030","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S11","Examples involving overlapping triangles","2.2.11","Advanced","MCQ","Two triangles overlap and share one side. Which statement would be most useful in proving them congruent?","The overlap automatically makes the triangles equilateral","A shared side can be used as an equal corresponding side","Only the area of the overlap matters","Shared vertices guarantee similarity but not congruence","B","A common side can serve as one of the equal corresponding sides in a congruence argument.","geometry;triangles;congruence;examples;involving;overlapping;overlap;reasoning","approved_hierarchy_v1"
