"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T04_S06_011","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(6\)?","\(y=6x+1\)","\(x=6y\)","\(y=6x\)","\(y=x+6\)","C","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_012","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(7\)?","\(y=7x+1\)","\(x=7y\)","\(y=x+7\)","\(y=7x\)","D","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_013","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(2\)?","\(y=2x\)","\(y=2x+1\)","\(x=2y\)","\(y=x+2\)","A","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_014","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(3\)?","\(y=3x+1\)","\(y=3x\)","\(x=3y\)","\(y=x+3\)","B","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_015","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(4\)?","\(y=4x+1\)","\(x=4y\)","\(y=4x\)","\(y=x+4\)","C","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_016","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(5\)?","\(y=5x+1\)","\(x=5y\)","\(y=x+5\)","\(y=5x\)","D","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_017","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(6\)?","\(y=6x\)","\(y=6x+1\)","\(x=6y\)","\(y=x+6\)","A","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_018","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(7\)?","\(y=7x+1\)","\(y=7x\)","\(x=7y\)","\(y=x+7\)","B","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_019","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(2\)?","\(y=2x+1\)","\(x=2y\)","\(y=2x\)","\(y=x+2\)","C","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_020","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(3\)?","\(y=3x+1\)","\(x=3y\)","\(y=x+3\)","\(y=3x\)","D","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_021","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(4\)?","\(y=4x\)","\(y=4x+1\)","\(x=4y\)","\(y=x+4\)","A","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_022","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(5\)?","\(y=5x+1\)","\(y=5x\)","\(x=5y\)","\(y=x+5\)","B","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_023","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(6\)?","\(y=6x+1\)","\(x=6y\)","\(y=6x\)","\(y=x+6\)","C","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_024","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Hard","MCQ","Which equation represents a line through the origin with gradient \(7\)?","\(y=7x+1\)","\(x=7y\)","\(y=x+7\)","\(y=7x\)","D","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_025","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Advanced","MCQ","Which equation represents a line through the origin with gradient \(2\)?","\(y=2x\)","\(y=2x+1\)","\(x=2y\)","\(y=x+2\)","A","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_026","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Advanced","MCQ","Which equation represents a line through the origin with gradient \(3\)?","\(y=3x+1\)","\(y=3x\)","\(x=3y\)","\(y=x+3\)","B","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_027","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Advanced","MCQ","Which equation represents a line through the origin with gradient \(4\)?","\(y=4x+1\)","\(x=4y\)","\(y=4x\)","\(y=x+4\)","C","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_028","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Advanced","MCQ","Which equation represents a line through the origin with gradient \(5\)?","\(y=5x+1\)","\(x=5y\)","\(y=x+5\)","\(y=5x\)","D","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_029","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Advanced","MCQ","Which equation represents a line through the origin with gradient \(6\)?","\(y=6x\)","\(y=6x+1\)","\(x=6y\)","\(y=x+6\)","A","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
"QB_A02_T04_S06_030","A02","Geometry","A02_T04","Coordinate Geometry","A02_T04_S06","Lines through the origin","2.4.6","Advanced","MCQ","Which equation represents a line through the origin with gradient \(7\)?","\(y=7x+1\)","\(y=7x\)","\(x=7y\)","\(y=x+7\)","B","A line through the origin has intercept \(0\), so its equation is \(y=mx\).","geometry;coordinate;lines;through;origin","approved_hierarchy_v1"
