"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T02_S02_013","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(60^\circ\) and \(50^\circ\). What is the exterior angle at the third vertex?","\(110^\circ\)","\(70^\circ\)","\(10^\circ\)","\(120^\circ\)","A","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_014","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(65^\circ\) and \(55^\circ\). What is the exterior angle at the third vertex?","\(60^\circ\)","\(120^\circ\)","\(10^\circ\)","\(130^\circ\)","B","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_015","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(70^\circ\) and \(60^\circ\). What is the exterior angle at the third vertex?","\(50^\circ\)","\(10^\circ\)","\(130^\circ\)","\(140^\circ\)","C","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_016","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(75^\circ\) and \(65^\circ\). What is the exterior angle at the third vertex?","\(40^\circ\)","\(10^\circ\)","\(150^\circ\)","\(140^\circ\)","D","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_017","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(40^\circ\) and \(70^\circ\). What is the exterior angle at the third vertex?","\(110^\circ\)","\(70^\circ\)","\(30^\circ\)","\(120^\circ\)","A","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_018","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(45^\circ\) and \(75^\circ\). What is the exterior angle at the third vertex?","\(60^\circ\)","\(120^\circ\)","\(30^\circ\)","\(130^\circ\)","B","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_019","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(50^\circ\) and \(50^\circ\). What is the exterior angle at the third vertex?","\(80^\circ\)","\(0^\circ\)","\(100^\circ\)","\(110^\circ\)","C","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_020","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(55^\circ\) and \(55^\circ\). What is the exterior angle at the third vertex?","\(70^\circ\)","\(0^\circ\)","\(120^\circ\)","\(110^\circ\)","D","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_021","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(60^\circ\) and \(60^\circ\). What is the exterior angle at the third vertex?","\(120^\circ\)","\(60^\circ\)","\(0^\circ\)","\(130^\circ\)","A","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_022","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(65^\circ\) and \(65^\circ\). What is the exterior angle at the third vertex?","\(50^\circ\)","\(130^\circ\)","\(0^\circ\)","\(140^\circ\)","B","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_023","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(70^\circ\) and \(70^\circ\). What is the exterior angle at the third vertex?","\(40^\circ\)","\(0^\circ\)","\(140^\circ\)","\(150^\circ\)","C","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_024","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Hard","MCQ","A triangle has two remote interior angles of \(75^\circ\) and \(75^\circ\). What is the exterior angle at the third vertex?","\(30^\circ\)","\(0^\circ\)","\(160^\circ\)","\(150^\circ\)","D","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_025","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Advanced","MCQ","A triangle has two remote interior angles of \(40^\circ\) and \(50^\circ\). What is the exterior angle at the third vertex?","\(90^\circ\)","\(90^\circ\) ","\(10^\circ\)","\(100^\circ\)","A","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_026","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Advanced","MCQ","A triangle has two remote interior angles of \(45^\circ\) and \(55^\circ\). What is the exterior angle at the third vertex?","\(80^\circ\)","\(100^\circ\)","\(10^\circ\)","\(110^\circ\)","B","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_027","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Advanced","MCQ","A triangle has two remote interior angles of \(50^\circ\) and \(60^\circ\). What is the exterior angle at the third vertex?","\(70^\circ\)","\(10^\circ\)","\(110^\circ\)","\(120^\circ\)","C","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_028","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Advanced","MCQ","A triangle has two remote interior angles of \(55^\circ\) and \(65^\circ\). What is the exterior angle at the third vertex?","\(60^\circ\)","\(10^\circ\)","\(130^\circ\)","\(120^\circ\)","D","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_029","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Advanced","MCQ","A triangle has two remote interior angles of \(60^\circ\) and \(70^\circ\). What is the exterior angle at the third vertex?","\(130^\circ\)","\(50^\circ\)","\(10^\circ\)","\(140^\circ\)","A","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
"QB_A02_T02_S02_030","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S02","Exterior angle theorem","2.2.2","Advanced","MCQ","A triangle has two remote interior angles of \(65^\circ\) and \(75^\circ\). What is the exterior angle at the third vertex?","\(40^\circ\)","\(140^\circ\)","\(10^\circ\)","\(150^\circ\)","B","An exterior angle of a triangle equals the sum of the two remote interior angles.","geometry;triangles;congruence;exterior;angle;theorem;exterior-angle","approved_hierarchy_v1"
