"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T05_S05_011","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A parallelogram","A scalene quadrilateral","C","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_012","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A scalene quadrilateral","A parallelogram","D","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_013","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A parallelogram","A kite","A trapezium","A scalene quadrilateral","A","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_014","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A parallelogram","A trapezium","A scalene quadrilateral","B","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_015","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A parallelogram","A scalene quadrilateral","C","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_016","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A scalene quadrilateral","A parallelogram","D","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_017","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A parallelogram","A kite","A trapezium","A scalene quadrilateral","A","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_018","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A parallelogram","A trapezium","A scalene quadrilateral","B","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_019","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A parallelogram","A scalene quadrilateral","C","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_020","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A scalene quadrilateral","A parallelogram","D","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_021","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A parallelogram","A kite","A trapezium","A scalene quadrilateral","A","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_022","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A parallelogram","A trapezium","A scalene quadrilateral","B","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_023","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A parallelogram","A scalene quadrilateral","C","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_024","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Hard","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A scalene quadrilateral","A parallelogram","D","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_025","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Advanced","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A parallelogram","A kite","A trapezium","A scalene quadrilateral","A","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_026","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Advanced","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A parallelogram","A trapezium","A scalene quadrilateral","B","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_027","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Advanced","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A parallelogram","A scalene quadrilateral","C","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_028","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Advanced","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A trapezium","A scalene quadrilateral","A parallelogram","D","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_029","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Advanced","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A parallelogram","A kite","A trapezium","A scalene quadrilateral","A","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
"QB_A02_T05_S05_030","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S05","Classifying Quadrilaterals","2.5.5","Advanced","MCQ","Which quadrilateral always has both pairs of opposite sides parallel?","A kite","A parallelogram","A trapezium","A scalene quadrilateral","B","A parallelogram is defined by having both pairs of opposite sides parallel.","geometry;polygons;quadrilaterals;classifying;quadrilateral;classification","approved_hierarchy_v1"
