"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A03_T02_S01_012","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(7x < 42\).","\(x > 6\)","\(x = 6\)","\(x \leq 6\)","\(x < 6\)","D","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_013","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(8x < 48\).","\(x < 6\)","\(x > 6\)","\(x = 6\)","\(x \leq 6\)","A","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_014","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(9x < 54\).","\(x > 6\)","\(x < 6\)","\(x = 6\)","\(x \leq 6\)","B","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_015","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(3x < 39\).","\(x > 13\)","\(x = 13\)","\(x < 13\)","\(x \leq 13\)","C","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_016","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(4x < 52\).","\(x > 13\)","\(x = 13\)","\(x \leq 13\)","\(x < 13\)","D","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_017","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(5x < 65\).","\(x < 13\)","\(x > 13\)","\(x = 13\)","\(x \leq 13\)","A","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_018","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(6x < 78\).","\(x > 13\)","\(x < 13\)","\(x = 13\)","\(x \leq 13\)","B","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_019","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(7x < 91\).","\(x > 13\)","\(x = 13\)","\(x < 13\)","\(x \leq 13\)","C","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_020","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(8x < 104\).","\(x > 13\)","\(x = 13\)","\(x \leq 13\)","\(x < 13\)","D","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_021","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(9x < 27\).","\(x < 3\)","\(x > 3\)","\(x = 3\)","\(x \leq 3\)","A","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_022","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(3x < 30\).","\(x > 10\)","\(x < 10\)","\(x = 10\)","\(x \leq 10\)","B","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_023","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(4x < 40\).","\(x > 10\)","\(x = 10\)","\(x < 10\)","\(x \leq 10\)","C","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_024","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Hard","MCQ","Solve \(5x < 50\).","\(x > 10\)","\(x = 10\)","\(x \leq 10\)","\(x < 10\)","D","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_025","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Advanced","MCQ","Solve \(6x < 60\).","\(x < 10\)","\(x > 10\)","\(x = 10\)","\(x \leq 10\)","A","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_026","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Advanced","MCQ","Solve \(7x < 70\).","\(x > 10\)","\(x < 10\)","\(x = 10\)","\(x \leq 10\)","B","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_027","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Advanced","MCQ","Solve \(8x < 80\).","\(x > 10\)","\(x = 10\)","\(x < 10\)","\(x \leq 10\)","C","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_028","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Advanced","MCQ","Solve \(9x < 90\).","\(x > 10\)","\(x = 10\)","\(x \leq 10\)","\(x < 10\)","D","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_029","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Advanced","MCQ","Solve \(3x < 51\).","\(x < 17\)","\(x > 17\)","\(x = 17\)","\(x \leq 17\)","A","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
"QB_A03_T02_S01_030","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S01","Solving Inequalities","3.2.1","Advanced","MCQ","Solve \(4x < 68\).","\(x > 17\)","\(x < 17\)","\(x = 17\)","\(x \leq 17\)","B","Divide both sides by the positive coefficient \({a}\), so the inequality sign stays the same.","algebra;inequalities;absolute;value;solving;inequality;solve","approved_hierarchy_v1"
