"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T05_S03_012","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_013","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_014","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_015","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_016","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_017","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_018","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_019","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_020","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_021","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_022","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_023","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_024","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_025","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Advanced","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_026","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_027","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_028","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_029","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Advanced","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
"QB_A02_T05_S03_030","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S03","Spatial properties of quadrilaterals","2.5.3","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;spatial;properties;quadrilateral","approved_hierarchy_v1"
