"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T01_S05_011","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(105^\circ\), what is the measure of its vertically opposite angle?","\(75^\circ\)","\(115^\circ\)","\(105^\circ\)","\(95^\circ\)","C","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_012","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(112^\circ\), what is the measure of its vertically opposite angle?","\(68^\circ\)","\(122^\circ\)","\(102^\circ\)","\(112^\circ\)","D","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_013","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(35^\circ\), what is the measure of its vertically opposite angle?","\(35^\circ\)","\(145^\circ\)","\(45^\circ\)","\(25^\circ\)","A","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_014","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(42^\circ\), what is the measure of its vertically opposite angle?","\(138^\circ\)","\(42^\circ\)","\(52^\circ\)","\(32^\circ\)","B","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_015","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(49^\circ\), what is the measure of its vertically opposite angle?","\(131^\circ\)","\(59^\circ\)","\(49^\circ\)","\(39^\circ\)","C","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_016","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(56^\circ\), what is the measure of its vertically opposite angle?","\(124^\circ\)","\(66^\circ\)","\(46^\circ\)","\(56^\circ\)","D","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_017","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(63^\circ\), what is the measure of its vertically opposite angle?","\(63^\circ\)","\(117^\circ\)","\(73^\circ\)","\(53^\circ\)","A","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_018","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(70^\circ\), what is the measure of its vertically opposite angle?","\(110^\circ\)","\(70^\circ\)","\(80^\circ\)","\(60^\circ\)","B","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_019","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(77^\circ\), what is the measure of its vertically opposite angle?","\(103^\circ\)","\(87^\circ\)","\(77^\circ\)","\(67^\circ\)","C","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_020","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(84^\circ\), what is the measure of its vertically opposite angle?","\(96^\circ\)","\(94^\circ\)","\(74^\circ\)","\(84^\circ\)","D","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_021","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(91^\circ\), what is the measure of its vertically opposite angle?","\(91^\circ\)","\(89^\circ\)","\(101^\circ\)","\(81^\circ\)","A","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_022","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(98^\circ\), what is the measure of its vertically opposite angle?","\(82^\circ\)","\(98^\circ\)","\(108^\circ\)","\(88^\circ\)","B","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_023","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(105^\circ\), what is the measure of its vertically opposite angle?","\(75^\circ\)","\(115^\circ\)","\(105^\circ\)","\(95^\circ\)","C","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_024","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Hard","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(112^\circ\), what is the measure of its vertically opposite angle?","\(68^\circ\)","\(122^\circ\)","\(102^\circ\)","\(112^\circ\)","D","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_025","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Advanced","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(35^\circ\), what is the measure of its vertically opposite angle?","\(35^\circ\)","\(145^\circ\)","\(45^\circ\)","\(25^\circ\)","A","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_026","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Advanced","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(42^\circ\), what is the measure of its vertically opposite angle?","\(138^\circ\)","\(42^\circ\)","\(52^\circ\)","\(32^\circ\)","B","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_027","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Advanced","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(49^\circ\), what is the measure of its vertically opposite angle?","\(131^\circ\)","\(59^\circ\)","\(49^\circ\)","\(39^\circ\)","C","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_028","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Advanced","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(56^\circ\), what is the measure of its vertically opposite angle?","\(124^\circ\)","\(66^\circ\)","\(46^\circ\)","\(56^\circ\)","D","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_029","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Advanced","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(63^\circ\), what is the measure of its vertically opposite angle?","\(63^\circ\)","\(117^\circ\)","\(73^\circ\)","\(53^\circ\)","A","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
"QB_A02_T01_S05_030","A02","Geometry","A02_T01","Angles","A02_T01_S05","Vertically opposite angles","2.1.5","Advanced","MCQ","Two vertically opposite angles are formed when two straight lines intersect. If one of the angles is \(70^\circ\), what is the measure of its vertically opposite angle?","\(110^\circ\)","\(70^\circ\)","\(80^\circ\)","\(60^\circ\)","B","Vertically opposite angles are equal.","geometry;angles;vertically;opposite;vertical","approved_hierarchy_v1"
