"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A03_T01_S05_014","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(3(x + 4) = 24\).","\(8\)","\(4\)","\(20\)","\(8\) ","B","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_015","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(4(x + 5) = 40\).","\(10\)","\(35\)","\(5\)","\(10\) ","C","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_016","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(5(x + 1) = 35\).","\(7\)","\(34\)","\(7\) ","\(6\)","D","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_017","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(2(x + 2) = 18\).","\(7\)","\(9\)","\(16\)","\(9\) ","A","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_018","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(3(x + 3) = 33\).","\(11\)","\(8\)","\(30\)","\(11\) ","B","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_019","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(4(x + 4) = 52\).","\(13\)","\(48\)","\(9\)","\(13\) ","C","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_020","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(5(x + 5) = 75\).","\(15\)","\(70\)","\(15\) ","\(10\)","D","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_021","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(2(x + 1) = 4\).","\(1\)","\(2\)","\(3\)","\(2\) ","A","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_022","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(3(x + 2) = 12\).","\(4\)","\(2\)","\(10\)","\(4\) ","B","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_023","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(4(x + 3) = 24\).","\(6\)","\(21\)","\(3\)","\(6\) ","C","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_024","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Hard","MCQ","Solve \(5(x + 4) = 40\).","\(8\)","\(36\)","\(8\) ","\(4\)","D","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_025","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Advanced","MCQ","Solve \(2(x + 5) = 20\).","\(5\)","\(10\)","\(15\)","\(10\) ","A","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_026","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Advanced","MCQ","Solve \(3(x + 1) = 21\).","\(7\)","\(6\)","\(20\)","\(7\) ","B","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_027","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Advanced","MCQ","Solve \(4(x + 2) = 36\).","\(9\)","\(34\)","\(7\)","\(9\) ","C","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_028","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Advanced","MCQ","Solve \(5(x + 3) = 55\).","\(11\)","\(52\)","\(11\) ","\(8\)","D","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_029","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Advanced","MCQ","Solve \(2(x + 4) = 26\).","\(9\)","\(13\)","\(22\)","\(13\) ","A","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
"QB_A03_T01_S05_030","A03","Algebra","A03_T01","Algebraic Equations","A03_T01_S05","Equations involving grouping symbols","3.1.5","Advanced","MCQ","Solve \(3(x + 5) = 45\).","\(15\)","\(10\)","\(40\)","\(15\) ","B","Divide first if helpful, then remove the grouping symbol and isolate \(x\).","algebra;algebraic;equations;involving;grouping;symbols;equation","approved_hierarchy_v1"
