"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T05_S06_011","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Opposite sides are equal","Diagonals are perpendicular in every case","C","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_012","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","Opposite sides are equal","D","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_013","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","Opposite sides are equal","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","A","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_014","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","Opposite sides are equal","All sides are equal","Diagonals are perpendicular in every case","B","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_015","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Opposite sides are equal","Diagonals are perpendicular in every case","C","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_016","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","Opposite sides are equal","D","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_017","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","Opposite sides are equal","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","A","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_018","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","Opposite sides are equal","All sides are equal","Diagonals are perpendicular in every case","B","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_019","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Opposite sides are equal","Diagonals are perpendicular in every case","C","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_020","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","Opposite sides are equal","D","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_021","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","Opposite sides are equal","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","A","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_022","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","Opposite sides are equal","All sides are equal","Diagonals are perpendicular in every case","B","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_023","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Opposite sides are equal","Diagonals are perpendicular in every case","C","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_024","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Hard","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","Opposite sides are equal","D","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_025","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Advanced","MCQ","Which property is always true in a parallelogram?","Opposite sides are equal","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","A","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_026","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Advanced","MCQ","Which property is always true in a parallelogram?","All angles are right angles","Opposite sides are equal","All sides are equal","Diagonals are perpendicular in every case","B","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_027","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Advanced","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Opposite sides are equal","Diagonals are perpendicular in every case","C","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_028","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Advanced","MCQ","Which property is always true in a parallelogram?","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","Opposite sides are equal","D","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_029","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Advanced","MCQ","Which property is always true in a parallelogram?","Opposite sides are equal","All angles are right angles","All sides are equal","Diagonals are perpendicular in every case","A","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
"QB_A02_T05_S06_030","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S06","Using the Properties of a Parallelogram","2.5.6","Advanced","MCQ","Which property is always true in a parallelogram?","All angles are right angles","Opposite sides are equal","All sides are equal","Diagonals are perpendicular in every case","B","In a parallelogram, opposite sides are equal and parallel.","geometry;polygons;quadrilaterals;properties;parallelogram","approved_hierarchy_v1"
