"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A03_T02_S02_017","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 6 < 11\).","\(x < 5\)","\(x > 5\)","\(x \leq 5\)","\(x \geq 5\)","A","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_018","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 7 < 12\).","\(x > 5\)","\(x < 5\)","\(x \leq 5\)","\(x \geq 5\)","B","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_019","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 2 < 13\).","\(x > 11\)","\(x \leq 11\)","\(x < 11\)","\(x \geq 11\)","C","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_020","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 3 < 14\).","\(x > 11\)","\(x \leq 11\)","\(x \geq 11\)","\(x < 11\)","D","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_021","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 4 < 5\).","\(x < 1\)","\(x > 1\)","\(x \leq 1\)","\(x \geq 1\)","A","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_022","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 5 < 6\).","\(x > 1\)","\(x < 1\)","\(x \leq 1\)","\(x \geq 1\)","B","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_023","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 6 < 7\).","\(x > 1\)","\(x \leq 1\)","\(x < 1\)","\(x \geq 1\)","C","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_024","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Hard","MCQ","Solve \(x + 7 < 8\).","\(x > 1\)","\(x \leq 1\)","\(x \geq 1\)","\(x < 1\)","D","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_025","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Advanced","MCQ","Solve \(x + 2 < 9\).","\(x < 7\)","\(x > 7\)","\(x \leq 7\)","\(x \geq 7\)","A","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_026","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Advanced","MCQ","Solve \(x + 3 < 10\).","\(x > 7\)","\(x < 7\)","\(x \leq 7\)","\(x \geq 7\)","B","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_027","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Advanced","MCQ","Solve \(x + 4 < 11\).","\(x > 7\)","\(x \leq 7\)","\(x < 7\)","\(x \geq 7\)","C","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_028","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Advanced","MCQ","Solve \(x + 5 < 12\).","\(x > 7\)","\(x \leq 7\)","\(x \geq 7\)","\(x < 7\)","D","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_029","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Advanced","MCQ","Solve \(x + 6 < 13\).","\(x < 7\)","\(x > 7\)","\(x \leq 7\)","\(x \geq 7\)","A","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
"QB_A03_T02_S02_030","A03","Algebra","A03_T02","Inequalities & Absolute Value","A03_T02_S02","Solving and graphing inequalities","3.2.2","Advanced","MCQ","Solve \(x + 7 < 14\).","\(x > 7\)","\(x < 7\)","\(x \leq 7\)","\(x \geq 7\)","B","Subtract \({a}\) from both sides. The solution set is all values less than \({b-a}\).","algebra;inequalities;absolute;value;solving;graphing;inequality","approved_hierarchy_v1"
