"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A04_T01_S07_016","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","\(7+4\sqrt{3}\)","D","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_017","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(7+4\sqrt{3}\)","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","A","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_018","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","B","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_019","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(7+4\sqrt{3}\)","\(1+4\sqrt{3}\)","C","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_020","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","\(7+4\sqrt{3}\)","D","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_021","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(7+4\sqrt{3}\)","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","A","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_022","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","B","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_023","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(7+4\sqrt{3}\)","\(1+4\sqrt{3}\)","C","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_024","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Hard","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","\(7+4\sqrt{3}\)","D","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_025","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Advanced","MCQ","Expand \((\sqrt{3}+2)^2\).","\(7+4\sqrt{3}\)","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","A","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_026","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Advanced","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","B","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_027","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Advanced","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(7+4\sqrt{3}\)","\(1+4\sqrt{3}\)","C","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_028","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Advanced","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","\(7+4\sqrt{3}\)","D","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_029","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Advanced","MCQ","Expand \((\sqrt{3}+2)^2\).","\(7+4\sqrt{3}\)","\(3+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","A","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
"QB_A04_T01_S07_030","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S07","Binomial expansions","4.1.7","Advanced","MCQ","Expand \((\sqrt{3}+2)^2\).","\(3+4\sqrt{3}\)","\(7+4\sqrt{3}\)","\(7+2\sqrt{3}\)","\(1+4\sqrt{3}\)","B","Use \((a+b)^2=a^2+2ab+b^2\).","numbers;surds;binomial;expansions","approved_hierarchy_v1"
