"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A05_T03_S05_011","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\pi r\ell\)","\(\frac{1}{3}\pi r^2 h\)","C","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_012","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","\(\pi r\ell\)","D","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_013","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r\ell\)","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","A","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_014","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(\pi r\ell\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","B","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_015","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\pi r\ell\)","\(\frac{1}{3}\pi r^2 h\)","C","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_016","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","\(\pi r\ell\)","D","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_017","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r\ell\)","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","A","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_018","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(\pi r\ell\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","B","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_019","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\pi r\ell\)","\(\frac{1}{3}\pi r^2 h\)","C","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_020","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","\(\pi r\ell\)","D","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_021","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r\ell\)","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","A","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_022","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(\pi r\ell\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","B","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_023","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\pi r\ell\)","\(\frac{1}{3}\pi r^2 h\)","C","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_024","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Hard","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","\(\pi r\ell\)","D","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_025","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Advanced","MCQ","Which expression is part of the surface area of a cone?","\(\pi r\ell\)","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","A","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_026","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Advanced","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(\pi r\ell\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","B","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_027","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Advanced","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\pi r\ell\)","\(\frac{1}{3}\pi r^2 h\)","C","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_028","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Advanced","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","\(\pi r\ell\)","D","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_029","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Advanced","MCQ","Which expression is part of the surface area of a cone?","\(\pi r\ell\)","\(\pi r^2 h\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","A","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
"QB_A05_T03_S05_030","A05","Measurement","A05_T03","Surface Area","A05_T03_S05","Surface area of cones","5.3.5","Advanced","MCQ","Which expression is part of the surface area of a cone?","\(\pi r^2 h\)","\(\pi r\ell\)","\(2\pi rh\)","\(\frac{1}{3}\pi r^2 h\)","B","The curved surface area of a cone is \(\pi r\ell\), where \(\ell\) is the slant height.","measurement;surface;area;cones;surface-area;cone","approved_hierarchy_v1"
