"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A06_T02_S02_015","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle measured upward from a horizontal line of sight","The angle between two parallel lines","C","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_016","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","The angle measured upward from a horizontal line of sight","D","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_017","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured upward from a horizontal line of sight","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","A","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_018","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The angle measured upward from a horizontal line of sight","The total turning angle around a point","The angle between two parallel lines","B","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_019","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle measured upward from a horizontal line of sight","The angle between two parallel lines","C","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_020","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","The angle measured upward from a horizontal line of sight","D","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_021","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured upward from a horizontal line of sight","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","A","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_022","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The angle measured upward from a horizontal line of sight","The total turning angle around a point","The angle between two parallel lines","B","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_023","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle measured upward from a horizontal line of sight","The angle between two parallel lines","C","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_024","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Hard","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","The angle measured upward from a horizontal line of sight","D","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_025","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Advanced","MCQ","What is the angle of elevation?","The angle measured upward from a horizontal line of sight","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","A","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_026","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Advanced","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The angle measured upward from a horizontal line of sight","The total turning angle around a point","The angle between two parallel lines","B","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_027","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Advanced","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle measured upward from a horizontal line of sight","The angle between two parallel lines","C","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_028","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Advanced","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","The angle measured upward from a horizontal line of sight","D","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_029","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Advanced","MCQ","What is the angle of elevation?","The angle measured upward from a horizontal line of sight","The angle measured downward from the vertical","The total turning angle around a point","The angle between two parallel lines","A","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
"QB_A06_T02_S02_030","A06","Trigonometry","A06_T02","Trigonometric Applications","A06_T02_S02","Angles of elevation and depression","6.2.2","Advanced","MCQ","What is the angle of elevation?","The angle measured downward from the vertical","The angle measured upward from a horizontal line of sight","The total turning angle around a point","The angle between two parallel lines","B","Angles of elevation are measured upward from the horizontal.","trigonometry;trigonometric;applications;angles;elevation;depression","approved_hierarchy_v1"
