"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T01_S01_016","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(220^\circ\) be classified?","acute","right","straight","reflex","D","An angle of \(220^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_017","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(233^\circ\) be classified?","reflex","acute","right","straight","A","An angle of \(233^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_018","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(246^\circ\) be classified?","acute","reflex","right","straight","B","An angle of \(246^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_019","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(259^\circ\) be classified?","acute","right","reflex","straight","C","An angle of \(259^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_020","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(272^\circ\) be classified?","acute","right","straight","reflex","D","An angle of \(272^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_021","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(285^\circ\) be classified?","reflex","acute","right","straight","A","An angle of \(285^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_022","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(298^\circ\) be classified?","acute","reflex","right","straight","B","An angle of \(298^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_023","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(311^\circ\) be classified?","acute","right","reflex","straight","C","An angle of \(311^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_024","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Hard","MCQ","How should an angle of \(324^\circ\) be classified?","acute","right","straight","reflex","D","An angle of \(324^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_025","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Advanced","MCQ","How should an angle of \(337^\circ\) be classified?","reflex","acute","right","straight","A","An angle of \(337^\circ\) lies in the correct classification range for reflex.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_026","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Advanced","MCQ","How should an angle of \(30^\circ\) be classified?","obtuse","acute","reflex","straight","B","An angle of \(30^\circ\) lies in the correct classification range for acute.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_027","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Advanced","MCQ","How should an angle of \(43^\circ\) be classified?","obtuse","reflex","acute","straight","C","An angle of \(43^\circ\) lies in the correct classification range for acute.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_028","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Advanced","MCQ","How should an angle of \(56^\circ\) be classified?","obtuse","reflex","straight","acute","D","An angle of \(56^\circ\) lies in the correct classification range for acute.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_029","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Advanced","MCQ","How should an angle of \(69^\circ\) be classified?","acute","obtuse","reflex","straight","A","An angle of \(69^\circ\) lies in the correct classification range for acute.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
"QB_A02_T01_S01_030","A02","Geometry","A02_T01","Angles","A02_T01_S01","Measure and classify angles","2.1.1","Advanced","MCQ","How should an angle of \(82^\circ\) be classified?","obtuse","acute","reflex","straight","B","An angle of \(82^\circ\) lies in the correct classification range for acute.","geometry;angles;measure;classify;classification","approved_hierarchy_v1"
