"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T07_S01_020","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Hard","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A protractor and a spreadsheet","A set square and graphing software only","A compass and a straightedge","D","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_021","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Hard","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A compass and a straightedge","A ruler and a calculator","A protractor and a spreadsheet","A set square and graphing software only","A","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_022","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Hard","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A compass and a straightedge","A protractor and a spreadsheet","A set square and graphing software only","B","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_023","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Hard","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A protractor and a spreadsheet","A compass and a straightedge","A set square and graphing software only","C","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_024","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Hard","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A protractor and a spreadsheet","A set square and graphing software only","A compass and a straightedge","D","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_025","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Advanced","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A compass and a straightedge","A ruler and a calculator","A protractor and a spreadsheet","A set square and graphing software only","A","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_026","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Advanced","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A compass and a straightedge","A protractor and a spreadsheet","A set square and graphing software only","B","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_027","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Advanced","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A protractor and a spreadsheet","A compass and a straightedge","A set square and graphing software only","C","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_028","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Advanced","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A protractor and a spreadsheet","A set square and graphing software only","A compass and a straightedge","D","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_029","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Advanced","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A compass and a straightedge","A ruler and a calculator","A protractor and a spreadsheet","A set square and graphing software only","A","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
"QB_A02_T07_S01_030","A02","Geometry","A02_T07","Geometric Constructions & General Geometry","A02_T07_S01","Geometric constructions","2.7.1","Advanced","MCQ","Which pair of instruments is normally used for standard Euclidean constructions?","A ruler and a calculator","A compass and a straightedge","A protractor and a spreadsheet","A set square and graphing software only","B","Classical geometric constructions use a compass and a straightedge.","geometry;geometric;constructions;general;construction;tools","approved_hierarchy_v1"
