"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A04_T01_S02_017","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","A","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_018","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","B","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_019","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","C","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_020","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","D","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_021","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","A","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_022","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","B","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_023","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","C","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_024","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Hard","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","D","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_025","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Advanced","MCQ","Which statement about surds is correct?","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","A","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_026","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Advanced","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","B","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_027","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Advanced","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","C","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_028","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Advanced","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","D","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_029","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Advanced","MCQ","Which statement about surds is correct?","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","A","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
"QB_A04_T01_S02_030","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S02","Some rules for the operations with surds","4.1.2","Advanced","MCQ","Which statement about surds is correct?","\(\sqrt{a}+\sqrt{b}=\sqrt{a+b}\) always","\(\sqrt{a}\times\sqrt{b}=\sqrt{ab}\) for non-negative \(a\) and \(b\)","\(\sqrt{a}\times\sqrt{b}=a+b\)","\(\sqrt{a}\div\sqrt{b}=\sqrt{a-b}\)","B","The multiplication rule for surds combines under a single root.","numbers;surds;some;rules;operations","approved_hierarchy_v1"
