"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T02_S08_012","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(10\) and \(12\)?","\(2\)","\(22\)","\(23\)","\(14\)","D","The third side must be greater than \(2\) and less than \(22\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_013","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(5\) and \(13\)?","\(12\)","\(8\)","\(18\)","\(19\)","A","The third side must be greater than \(8\) and less than \(18\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_014","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(6\) and \(14\)?","\(8\)","\(11\)","\(20\)","\(21\)","B","The third side must be greater than \(8\) and less than \(20\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_015","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(7\) and \(8\)?","\(1\)","\(15\)","\(3\)","\(16\)","C","The third side must be greater than \(1\) and less than \(15\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_016","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(8\) and \(9\)?","\(1\)","\(17\)","\(18\)","\(2\)","D","The third side must be greater than \(1\) and less than \(17\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_017","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(9\) and \(10\)?","\(18\)","\(1\)","\(19\)","\(20\)","A","The third side must be greater than \(1\) and less than \(19\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_018","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(10\) and \(11\)?","\(1\)","\(19\)","\(21\)","\(22\)","B","The third side must be greater than \(1\) and less than \(21\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_019","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(5\) and \(12\)?","\(7\)","\(17\)","\(8\)","\(18\)","C","The third side must be greater than \(7\) and less than \(17\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_020","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(6\) and \(13\)?","\(7\)","\(19\)","\(20\)","\(16\)","D","The third side must be greater than \(7\) and less than \(19\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_021","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(7\) and \(14\)?","\(15\)","\(7\)","\(21\)","\(22\)","A","The third side must be greater than \(7\) and less than \(21\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_022","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(8\) and \(8\)?","\(0\)","\(7\)","\(16\)","\(17\)","B","The third side must be greater than \(0\) and less than \(16\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_023","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(9\) and \(9\)?","\(0\)","\(18\)","\(6\)","\(19\)","C","The third side must be greater than \(0\) and less than \(18\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_024","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Hard","MCQ","Which of the following could be the third side of a triangle with side lengths \(10\) and \(10\)?","\(0\)","\(20\)","\(21\)","\(5\)","D","The third side must be greater than \(0\) and less than \(20\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_025","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Advanced","MCQ","Which of the following could be the third side of a triangle with side lengths \(5\) and \(11\)?","\(13\)","\(6\)","\(16\)","\(17\)","A","The third side must be greater than \(6\) and less than \(16\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_026","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Advanced","MCQ","Which of the following could be the third side of a triangle with side lengths \(6\) and \(12\)?","\(6\)","\(10\)","\(18\)","\(19\)","B","The third side must be greater than \(6\) and less than \(18\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_027","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Advanced","MCQ","Which of the following could be the third side of a triangle with side lengths \(7\) and \(13\)?","\(6\)","\(20\)","\(7\)","\(21\)","C","The third side must be greater than \(6\) and less than \(20\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_028","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Advanced","MCQ","Which of the following could be the third side of a triangle with side lengths \(8\) and \(14\)?","\(6\)","\(22\)","\(23\)","\(19\)","D","The third side must be greater than \(6\) and less than \(22\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_029","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Advanced","MCQ","Which of the following could be the third side of a triangle with side lengths \(9\) and \(8\)?","\(15\)","\(1\)","\(17\)","\(18\)","A","The third side must be greater than \(1\) and less than \(17\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
"QB_A02_T02_S08_030","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S08","Triangle inequality theorem","2.2.8","Advanced","MCQ","Which of the following could be the third side of a triangle with side lengths \(10\) and \(9\)?","\(1\)","\(14\)","\(19\)","\(20\)","B","The third side must be greater than \(1\) and less than \(19\).","geometry;triangles;congruence;triangle;inequality;theorem","approved_hierarchy_v1"
