"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T01_S04_012","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are supplementary. One angle is \(75^\circ\). What is the other angle?","\(115^\circ\)","\(95^\circ\)","\(75^\circ\)","\(105^\circ\)","D","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_013","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are complementary. One angle is \(80^\circ\). What is the other angle?","\(10^\circ\)","\(20^\circ\)","\(30^\circ\)","\(80^\circ\)","A","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_014","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are supplementary. One angle is \(85^\circ\). What is the other angle?","\(105^\circ\)","\(95^\circ\)","\(85^\circ\)","\(85^\circ\) ","B","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_015","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are complementary. One angle is \(20^\circ\). What is the other angle?","\(80^\circ\)","\(60^\circ\)","\(70^\circ\)","\(20^\circ\)","C","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_016","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are supplementary. One angle is \(25^\circ\). What is the other angle?","\(165^\circ\)","\(145^\circ\)","\(25^\circ\)","\(155^\circ\)","D","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_017","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are complementary. One angle is \(30^\circ\). What is the other angle?","\(60^\circ\)","\(70^\circ\)","\(50^\circ\)","\(30^\circ\)","A","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_018","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are supplementary. One angle is \(35^\circ\). What is the other angle?","\(155^\circ\)","\(145^\circ\)","\(135^\circ\)","\(35^\circ\)","B","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_019","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are complementary. One angle is \(40^\circ\). What is the other angle?","\(60^\circ\)","\(40^\circ\)","\(50^\circ\)","\(40^\circ\) ","C","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_020","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are supplementary. One angle is \(45^\circ\). What is the other angle?","\(145^\circ\)","\(125^\circ\)","\(45^\circ\)","\(135^\circ\)","D","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_021","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are complementary. One angle is \(50^\circ\). What is the other angle?","\(40^\circ\)","\(50^\circ\)","\(30^\circ\)","\(50^\circ\) ","A","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_022","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are supplementary. One angle is \(55^\circ\). What is the other angle?","\(135^\circ\)","\(125^\circ\)","\(115^\circ\)","\(55^\circ\)","B","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_023","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are complementary. One angle is \(60^\circ\). What is the other angle?","\(40^\circ\)","\(20^\circ\)","\(30^\circ\)","\(60^\circ\)","C","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_024","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Hard","MCQ","Two angles are supplementary. One angle is \(65^\circ\). What is the other angle?","\(125^\circ\)","\(105^\circ\)","\(65^\circ\)","\(115^\circ\)","D","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_025","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Advanced","MCQ","Two angles are complementary. One angle is \(70^\circ\). What is the other angle?","\(20^\circ\)","\(30^\circ\)","\(10^\circ\)","\(70^\circ\)","A","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_026","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Advanced","MCQ","Two angles are supplementary. One angle is \(75^\circ\). What is the other angle?","\(115^\circ\)","\(105^\circ\)","\(95^\circ\)","\(75^\circ\)","B","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_027","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Advanced","MCQ","Two angles are complementary. One angle is \(80^\circ\). What is the other angle?","\(20^\circ\)","\(30^\circ\)","\(10^\circ\)","\(80^\circ\)","C","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_028","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Advanced","MCQ","Two angles are supplementary. One angle is \(85^\circ\). What is the other angle?","\(105^\circ\)","\(85^\circ\)","\(85^\circ\) ","\(95^\circ\)","D","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_029","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Advanced","MCQ","Two angles are complementary. One angle is \(20^\circ\). What is the other angle?","\(70^\circ\)","\(80^\circ\)","\(60^\circ\)","\(20^\circ\)","A","Complementary angles sum to \(90^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
"QB_A02_T01_S04_030","A02","Geometry","A02_T01","Angles","A02_T01_S04","Complementary and supplementary angles","2.1.4","Advanced","MCQ","Two angles are supplementary. One angle is \(25^\circ\). What is the other angle?","\(165^\circ\)","\(155^\circ\)","\(145^\circ\)","\(25^\circ\)","B","Supplementary angles sum to \(180^\circ\).","geometry;angles;complementary;supplementary;angle-sum","approved_hierarchy_v1"
