"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T05_S04_011","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_012","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_013","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_014","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_015","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_016","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_017","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_018","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_019","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_020","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_021","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_022","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_023","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_024","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Hard","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_025","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Advanced","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_026","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_027","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(4\)","\(6\)","C","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_028","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(5\)","\(6\)","\(4\)","D","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_029","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Advanced","MCQ","How many sides does a quadrilateral have?","\(4\)","\(3\)","\(5\)","\(6\)","A","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
"QB_A02_T05_S04_030","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S04","Quadrilaterals","2.5.4","Advanced","MCQ","How many sides does a quadrilateral have?","\(3\)","\(4\)","\(5\)","\(6\)","B","A quadrilateral is a polygon with four sides.","geometry;polygons;quadrilaterals;quadrilateral;properties","approved_hierarchy_v1"
