"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A04_T01_S06_012","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{4}(\sqrt{5}+2)\).","\(\sqrt{9}+2\)","\(\sqrt{20}+2\)","\(9\sqrt{2}\)","\(\sqrt{20}+2\sqrt{4}\)","D","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_013","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{1}(\sqrt{2}+2)\).","\(\sqrt{2}+2\sqrt{1}\)","\(\sqrt{3}+2\)","\(\sqrt{2}+2\)","\(3\sqrt{2}\)","A","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_014","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{2}(\sqrt{3}+2)\).","\(\sqrt{5}+2\)","\(\sqrt{6}+2\sqrt{2}\)","\(\sqrt{6}+2\)","\(5\sqrt{2}\)","B","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_015","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{3}(\sqrt{4}+2)\).","\(\sqrt{7}+2\)","\(\sqrt{12}+2\)","\(\sqrt{12}+2\sqrt{3}\)","\(7\sqrt{2}\)","C","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_016","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{4}(\sqrt{5}+2)\).","\(\sqrt{9}+2\)","\(\sqrt{20}+2\)","\(9\sqrt{2}\)","\(\sqrt{20}+2\sqrt{4}\)","D","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_017","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{1}(\sqrt{2}+2)\).","\(\sqrt{2}+2\sqrt{1}\)","\(\sqrt{3}+2\)","\(\sqrt{2}+2\)","\(3\sqrt{2}\)","A","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_018","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{2}(\sqrt{3}+2)\).","\(\sqrt{5}+2\)","\(\sqrt{6}+2\sqrt{2}\)","\(\sqrt{6}+2\)","\(5\sqrt{2}\)","B","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_019","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{3}(\sqrt{4}+2)\).","\(\sqrt{7}+2\)","\(\sqrt{12}+2\)","\(\sqrt{12}+2\sqrt{3}\)","\(7\sqrt{2}\)","C","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_020","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{4}(\sqrt{5}+2)\).","\(\sqrt{9}+2\)","\(\sqrt{20}+2\)","\(9\sqrt{2}\)","\(\sqrt{20}+2\sqrt{4}\)","D","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_021","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{1}(\sqrt{2}+2)\).","\(\sqrt{2}+2\sqrt{1}\)","\(\sqrt{3}+2\)","\(\sqrt{2}+2\)","\(3\sqrt{2}\)","A","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_022","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{2}(\sqrt{3}+2)\).","\(\sqrt{5}+2\)","\(\sqrt{6}+2\sqrt{2}\)","\(\sqrt{6}+2\)","\(5\sqrt{2}\)","B","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_023","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{3}(\sqrt{4}+2)\).","\(\sqrt{7}+2\)","\(\sqrt{12}+2\)","\(\sqrt{12}+2\sqrt{3}\)","\(7\sqrt{2}\)","C","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_024","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Hard","MCQ","Expand \(\sqrt{4}(\sqrt{5}+2)\).","\(\sqrt{9}+2\)","\(\sqrt{20}+2\)","\(9\sqrt{2}\)","\(\sqrt{20}+2\sqrt{4}\)","D","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_025","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Advanced","MCQ","Expand \(\sqrt{1}(\sqrt{2}+2)\).","\(\sqrt{2}+2\sqrt{1}\)","\(\sqrt{3}+2\)","\(\sqrt{2}+2\)","\(3\sqrt{2}\)","A","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_026","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Advanced","MCQ","Expand \(\sqrt{2}(\sqrt{3}+2)\).","\(\sqrt{5}+2\)","\(\sqrt{6}+2\sqrt{2}\)","\(\sqrt{6}+2\)","\(5\sqrt{2}\)","B","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_027","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Advanced","MCQ","Expand \(\sqrt{3}(\sqrt{4}+2)\).","\(\sqrt{7}+2\)","\(\sqrt{12}+2\)","\(\sqrt{12}+2\sqrt{3}\)","\(7\sqrt{2}\)","C","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_028","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Advanced","MCQ","Expand \(\sqrt{4}(\sqrt{5}+2)\).","\(\sqrt{9}+2\)","\(\sqrt{20}+2\)","\(9\sqrt{2}\)","\(\sqrt{20}+2\sqrt{4}\)","D","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_029","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Advanced","MCQ","Expand \(\sqrt{1}(\sqrt{2}+2)\).","\(\sqrt{2}+2\sqrt{1}\)","\(\sqrt{3}+2\)","\(\sqrt{2}+2\)","\(3\sqrt{2}\)","A","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
"QB_A04_T01_S06_030","A04","Numbers & Surds","A04_T01","Surds","A04_T01_S06","Expanding surds","4.1.6","Advanced","MCQ","Expand \(\sqrt{2}(\sqrt{3}+2)\).","\(\sqrt{5}+2\)","\(\sqrt{6}+2\sqrt{2}\)","\(\sqrt{6}+2\)","\(5\sqrt{2}\)","B","Distribute the factor and use \(\sqrt{a}\sqrt{b}=\sqrt{ab}\).","numbers;surds;expanding;expansion","approved_hierarchy_v1"
