"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A05_T01_S02_011","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(12\) and perpendicular height \(6\)?","\(72\)","\(18\)","\(36\)","\(38\)","C","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_012","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(13\) and perpendicular height \(7\)?","\(91\)","\(20\)","\(47\)","\(45\)","D","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_013","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(8\) and perpendicular height \(8\)?","\(32\)","\(64\)","\(16\)","\(34\)","A","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_014","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(9\) and perpendicular height \(9\)?","\(81\)","\(40\)","\(18\)","\(42\)","B","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_015","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(10\) and perpendicular height \(10\)?","\(100\)","\(20\)","\(50\)","\(52\)","C","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_016","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(11\) and perpendicular height \(6\)?","\(66\)","\(17\)","\(35\)","\(33\)","D","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_017","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(12\) and perpendicular height \(7\)?","\(42\)","\(84\)","\(19\)","\(44\)","A","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_018","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(13\) and perpendicular height \(8\)?","\(104\)","\(52\)","\(21\)","\(54\)","B","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_019","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(8\) and perpendicular height \(9\)?","\(72\)","\(17\)","\(36\)","\(38\)","C","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_020","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(9\) and perpendicular height \(10\)?","\(90\)","\(19\)","\(47\)","\(45\)","D","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_021","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(10\) and perpendicular height \(6\)?","\(30\)","\(60\)","\(16\)","\(32\)","A","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_022","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(11\) and perpendicular height \(7\)?","\(77\)","\(38\)","\(18\)","\(40\)","B","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_023","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(12\) and perpendicular height \(8\)?","\(96\)","\(20\)","\(48\)","\(50\)","C","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_024","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Hard","MCQ","What is the area of a triangle with base \(13\) and perpendicular height \(9\)?","\(117\)","\(22\)","\(60\)","\(58\)","D","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_025","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Advanced","MCQ","What is the area of a triangle with base \(8\) and perpendicular height \(10\)?","\(40\)","\(80\)","\(18\)","\(42\)","A","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_026","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Advanced","MCQ","What is the area of a triangle with base \(9\) and perpendicular height \(6\)?","\(54\)","\(27\)","\(15\)","\(29\)","B","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_027","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Advanced","MCQ","What is the area of a triangle with base \(10\) and perpendicular height \(7\)?","\(70\)","\(17\)","\(35\)","\(37\)","C","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_028","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Advanced","MCQ","What is the area of a triangle with base \(11\) and perpendicular height \(8\)?","\(88\)","\(19\)","\(46\)","\(44\)","D","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_029","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Advanced","MCQ","What is the area of a triangle with base \(12\) and perpendicular height \(9\)?","\(54\)","\(108\)","\(21\)","\(56\)","A","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
"QB_A05_T01_S02_030","A05","Measurement","A05_T01","Area","A05_T01_S02","Finding the area of a triangle and other composite shapes","5.1.2","Advanced","MCQ","What is the area of a triangle with base \(13\) and perpendicular height \(10\)?","\(130\)","\(65\)","\(23\)","\(67\)","B","The area of a triangle is \(\frac{1}{2}bh\).","measurement;area;finding;triangle;other;composite;shapes","approved_hierarchy_v1"
