"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T05_S01_012","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(10\)-gon?","\(36^\circ\)","\(36^\circ\) ","\(134^\circ\)","\(144^\circ\)","D","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_013","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(5\)-gon?","\(108^\circ\)","\(72^\circ\)","\(72^\circ\) ","\(98^\circ\)","A","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_014","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(6\)-gon?","\(60^\circ\)","\(120^\circ\)","\(60^\circ\) ","\(110^\circ\)","B","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_015","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(7\)-gon?","\(52^\circ\)","\(51^\circ\)","\(128^\circ\)","\(118^\circ\)","C","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_016","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(8\)-gon?","\(45^\circ\)","\(45^\circ\) ","\(125^\circ\)","\(135^\circ\)","D","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_017","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(9\)-gon?","\(140^\circ\)","\(40^\circ\)","\(40^\circ\) ","\(130^\circ\)","A","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_018","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(10\)-gon?","\(36^\circ\)","\(144^\circ\)","\(36^\circ\) ","\(134^\circ\)","B","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_019","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(5\)-gon?","\(72^\circ\)","\(72^\circ\) ","\(108^\circ\)","\(98^\circ\)","C","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_020","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(6\)-gon?","\(60^\circ\)","\(60^\circ\) ","\(110^\circ\)","\(120^\circ\)","D","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_021","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(7\)-gon?","\(128^\circ\)","\(52^\circ\)","\(51^\circ\)","\(118^\circ\)","A","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_022","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(8\)-gon?","\(45^\circ\)","\(135^\circ\)","\(45^\circ\) ","\(125^\circ\)","B","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_023","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(9\)-gon?","\(40^\circ\)","\(40^\circ\) ","\(140^\circ\)","\(130^\circ\)","C","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_024","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Hard","MCQ","What is each interior angle of a regular \(10\)-gon?","\(36^\circ\)","\(36^\circ\) ","\(134^\circ\)","\(144^\circ\)","D","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_025","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Advanced","MCQ","What is each interior angle of a regular \(5\)-gon?","\(108^\circ\)","\(72^\circ\)","\(72^\circ\) ","\(98^\circ\)","A","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_026","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Advanced","MCQ","What is each interior angle of a regular \(6\)-gon?","\(60^\circ\)","\(120^\circ\)","\(60^\circ\) ","\(110^\circ\)","B","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_027","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Advanced","MCQ","What is each interior angle of a regular \(7\)-gon?","\(52^\circ\)","\(51^\circ\)","\(128^\circ\)","\(118^\circ\)","C","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_028","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Advanced","MCQ","What is each interior angle of a regular \(8\)-gon?","\(45^\circ\)","\(45^\circ\) ","\(125^\circ\)","\(135^\circ\)","D","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_029","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Advanced","MCQ","What is each interior angle of a regular \(9\)-gon?","\(140^\circ\)","\(40^\circ\)","\(40^\circ\) ","\(130^\circ\)","A","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
"QB_A02_T05_S01_030","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S01","Angles of regular polygons","2.5.1","Advanced","MCQ","What is each interior angle of a regular \(10\)-gon?","\(36^\circ\)","\(144^\circ\)","\(36^\circ\) ","\(134^\circ\)","B","Each interior angle of a regular \(n\)-gon is \(\frac{180(n-2)}{n}\).","geometry;polygons;quadrilaterals;angles;regular","approved_hierarchy_v1"
