"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T02_S06_011","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","Corresponding parts of congruent triangles are equal","All six sides of the figure are equal","C","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_012","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","Corresponding parts of congruent triangles are equal","D","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_013","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","Corresponding parts of congruent triangles are equal","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","A","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_014","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Corresponding parts of congruent triangles are equal","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","B","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_015","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","Corresponding parts of congruent triangles are equal","All six sides of the figure are equal","C","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_016","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","Corresponding parts of congruent triangles are equal","D","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_017","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","Corresponding parts of congruent triangles are equal","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","A","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_018","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Corresponding parts of congruent triangles are equal","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","B","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_019","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","Corresponding parts of congruent triangles are equal","All six sides of the figure are equal","C","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_020","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","Corresponding parts of congruent triangles are equal","D","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_021","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","Corresponding parts of congruent triangles are equal","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","A","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_022","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Corresponding parts of congruent triangles are equal","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","B","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_023","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","Corresponding parts of congruent triangles are equal","All six sides of the figure are equal","C","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_024","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Hard","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","Corresponding parts of congruent triangles are equal","D","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_025","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Advanced","MCQ","After proving two triangles congruent, which statement can be justified next?","Corresponding parts of congruent triangles are equal","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","A","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_026","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Advanced","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Corresponding parts of congruent triangles are equal","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","B","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_027","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Advanced","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","Corresponding parts of congruent triangles are equal","All six sides of the figure are equal","C","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_028","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Advanced","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","Corresponding parts of congruent triangles are equal","D","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_029","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Advanced","MCQ","After proving two triangles congruent, which statement can be justified next?","Corresponding parts of congruent triangles are equal","The triangles must also be similar with scale factor not equal to \(1\)","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","A","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
"QB_A02_T02_S06_030","A02","Geometry","A02_T02","Triangles & Congruence","A02_T02_S06","Proofs and congruent triangles","2.2.6","Advanced","MCQ","After proving two triangles congruent, which statement can be justified next?","The triangles must also be similar with scale factor not equal to \(1\)","Corresponding parts of congruent triangles are equal","Every angle in both triangles is \(90^\circ\)","All six sides of the figure are equal","B","Once congruence is established, corresponding parts are equal.","geometry;triangles;congruence;proofs;congruent;proof","approved_hierarchy_v1"
