"question_id","area_id","area_of_knowledge","topic_id","topic","sub_topic_id","sub_topic","human_numbering","difficulty_level","question_type","question_text","option_a","option_b","option_c","option_d","correct_answer","explanation","tags","source_label"
"QB_A02_T05_S08_011","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","It is both a rectangle and a rhombus","Its opposite sides are unequal","C","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_012","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","It is both a rectangle and a rhombus","D","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_013","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It is both a rectangle and a rhombus","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","A","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_014","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","It is both a rectangle and a rhombus","Its diagonals are never perpendicular","Its opposite sides are unequal","B","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_015","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","It is both a rectangle and a rhombus","Its opposite sides are unequal","C","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_016","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","It is both a rectangle and a rhombus","D","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_017","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It is both a rectangle and a rhombus","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","A","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_018","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","It is both a rectangle and a rhombus","Its diagonals are never perpendicular","Its opposite sides are unequal","B","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_019","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","It is both a rectangle and a rhombus","Its opposite sides are unequal","C","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_020","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","It is both a rectangle and a rhombus","D","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_021","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It is both a rectangle and a rhombus","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","A","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_022","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","It is both a rectangle and a rhombus","Its diagonals are never perpendicular","Its opposite sides are unequal","B","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_023","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","It is both a rectangle and a rhombus","Its opposite sides are unequal","C","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_024","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Hard","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","It is both a rectangle and a rhombus","D","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_025","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Advanced","MCQ","Which statement is always true for a square?","It is both a rectangle and a rhombus","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","A","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_026","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Advanced","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","It is both a rectangle and a rhombus","Its diagonals are never perpendicular","Its opposite sides are unequal","B","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_027","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Advanced","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","It is both a rectangle and a rhombus","Its opposite sides are unequal","C","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_028","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Advanced","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","It is both a rectangle and a rhombus","D","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_029","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Advanced","MCQ","Which statement is always true for a square?","It is both a rectangle and a rhombus","It has exactly one pair of parallel sides","Its diagonals are never perpendicular","Its opposite sides are unequal","A","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
"QB_A02_T05_S08_030","A02","Geometry","A02_T05","Polygons & Quadrilaterals","A02_T05_S08","Properties of the Rectangle, Square and Rhombus","2.5.8","Advanced","MCQ","Which statement is always true for a square?","It has exactly one pair of parallel sides","It is both a rectangle and a rhombus","Its diagonals are never perpendicular","Its opposite sides are unequal","B","A square has four right angles and four equal sides, so it belongs to both families.","geometry;polygons;quadrilaterals;properties;rectangle;square;rhombus","approved_hierarchy_v1"
